Data,hora,Temp,Umidade,Pressao,CO2,VPar,PAR
04/04/25,04:00:10,24.9,63.4,940.9,576,0.31,0.0
04/04/25,04:05:10,24.9,63.6,940.9,573,0.31,0.0
04/04/25,04:10:10,24.9,63.4,940.9,584,0.31,0.0
04/04/25,04:15:10,24.9,63.5,941.0,581,0.31,0.0
04/04/25,04:20:10,25.0,63.4,941.1,581,0.31,0.0
04/04/25,04:25:10,24.9,63.6,941.2,580,0.31,0.0
04/04/25,04:30:10,25.0,63.4,941.2,586,0.31,0.0
04/04/25,04:35:10,25.0,63.4,941.4,582,0.31,0.0
04/04/25,04:40:10,25.0,63.3,941.5,585,0.31,0.0
04/04/25,04:45:10,24.9,63.7,941.5,587,0.31,0.0
04/04/25,04:50:10,25.0,63.3,941.6,586,0.31,0.0
04/04/25,04:55:10,24.9,63.4,941.6,573,0.31,0.0
04/04/25,05:00:10,25.0,63.2,941.7,594,0.31,0.0
04/04/25,05:05:10,24.9,63.5,941.7,577,0.31,0.0
04/04/25,05:10:10,25.0,63.5,941.7,582,0.31,0.0
04/04/25,05:15:10,24.9,63.5,941.8,576,0.31,0.0
04/04/25,05:20:10,25.0,63.3,941.9,584,0.31,0.0
04/04/25,05:25:10,24.9,63.7,942.0,585,0.31,0.0
04/04/25,05:30:10,25.1,63.2,942.1,594,0.31,0.0
04/04/25,05:35:10,24.9,63.5,942.0,586,0.31,0.0
04/04/25,05:40:10,25.1,63.2,942.0,589,0.31,0.0
04/04/25,05:45:10,25.0,63.5,942.1,590,0.31,0.0
04/04/25,05:50:09,25.1,63.2,942.2,585,0.31,0.0
04/04/25,05:55:09,24.9,63.7,942.2,582,0.31,0.0
04/04/25,06:00:09,26.6,58.0,942.3,586,0.31,0.0
04/04/25,06:05:09,27.3,48.9,942.3,578,0.31,0.0
04/04/25,06:10:09,27.7,52.2,942.4,573,0.31,0.0
04/04/25,06:15:09,27.6,45.3,942.4,575,0.31,0.0
04/04/25,06:20:09,27.8,48.8,942.5,572,0.31,0.0
04/04/25,06:25:09,28.2,49.4,942.6,579,0.31,0.0
04/04/25,06:30:09,27.8,44.5,942.6,580,0.31,0.0
04/04/25,06:35:09,28.2,50.0,942.6,580,0.31,0.0
04/04/25,06:40:09,28.3,46.2,942.7,575,0.31,0.0
04/04/25,06:45:09,27.8,45.5,942.7,567,0.31,0.0
04/04/25,06:50:09,28.4,49.6,942.7,576,0.31,0.0
04/04/25,06:55:09,28.3,45.5,942.8,567,0.31,0.0
04/04/25,07:00:09,28.2,47.7,942.9,569,0.31,0.0
04/04/25,07:05:09,28.4,48.9,943.0,572,0.30,0.0
04/04/25,07:10:09,28.0,44.9,943.0,566,0.30,0.0
04/04/25,07:15:09,28.4,49.3,943.1,569,0.30,0.0
04/04/25,07:20:09,28.3,43.4,943.1,570,0.30,0.0
04/04/25,07:25:09,28.2,49.6,943.2,569,0.30,0.0
04/04/25,07:30:09,28.4,44.7,943.2,574,0.31,0.0
04/04/25,07:35:09,28.3,44.0,943.3,565,0.31,0.0
04/04/25,07:40:09,28.3,49.2,943.3,564,0.31,0.0
04/04/25,07:45:09,28.1,42.8,943.3,571,0.30,0.0
04/04/25,07:50:09,28.2,49.5,943.4,563,0.31,0.0
04/04/25,07:55:09,28.5,46.6,943.4,552,0.30,0.0
04/04/25,08:00:09,28.1,42.8,943.4,563,0.31,0.0
04/04/25,08:05:09,28.4,48.9,943.4,568,0.31,0.0
04/04/25,08:10:09,28.3,43.5,943.5,563,0.30,0.0
04/04/25,08:15:09,28.2,45.2,943.6,555,0.30,0.0
04/04/25,08:20:09,28.5,47.7,943.6,568,0.31,0.0
04/04/25,08:25:09,28.4,44.0,943.6,556,0.30,0.0
04/04/25,08:30:09,28.3,49.3,943.7,563,0.30,0.0
04/04/25,08:35:09,28.6,44.7,943.7,558,0.31,0.0
04/04/25,08:40:09,28.1,42.6,943.8,553,0.31,0.0
04/04/25,08:45:08,28.5,47.7,943.9,558,0.31,0.0
04/04/25,08:50:08,28.2,42.2,943.9,558,0.31,0.0
04/04/25,08:55:08,28.2,50.0,944.0,556,0.30,0.0
04/04/25,09:00:08,28.4,42.9,944.0,553,0.31,0.0
04/04/25,09:05:08,28.1,45.7,944.0,551,0.31,0.0
04/04/25,09:10:08,28.5,48.9,944.1,549,0.31,0.0
04/04/25,09:15:08,28.0,41.7,944.0,547,0.31,0.0
04/04/25,09:20:08,28.5,48.2,944.1,548,0.31,0.0
04/04/25,09:25:08,28.4,45.5,944.1,540,0.31,0.0
04/04/25,09:30:08,28.0,46.3,944.1,544,0.31,0.0
04/04/25,09:35:08,28.7,48.8,944.2,546,0.31,0.0
04/04/25,09:40:08,28.1,42.7,944.2,540,0.31,0.0
04/04/25,09:45:08,28.3,48.7,944.2,543,0.31,0.0
04/04/25,09:50:08,28.3,43.6,944.2,542,0.30,0.0
04/04/25,09:55:08,28.3,47.3,944.2,535,0.31,0.0
04/04/25,10:00:08,28.6,46.9,944.2,540,0.31,0.0
04/04/25,10:05:08,28.0,42.4,944.1,538,0.31,0.0
04/04/25,10:10:08,28.5,48.5,944.1,533,0.30,0.0
04/04/25,10:15:08,27.9,36.7,944.0,534,0.31,0.0
04/04/25,10:20:08,27.9,45.0,944.0,534,0.31,0.0
04/04/25,10:25:08,28.2,50.0,944.0,531,0.31,0.0
04/04/25,10:30:08,28.1,42.2,944.0,539,0.31,0.0
04/04/25,10:35:08,28.1,49.0,943.9,537,0.31,0.0
04/04/25,10:40:08,28.3,49.2,943.9,534,0.31,0.0
04/04/25,10:45:08,28.0,42.6,943.8,533,0.31,0.0
04/04/25,10:50:08,28.4,49.3,943.7,536,0.31,0.0
04/04/25,10:55:08,28.4,46.6,943.7,535,0.31,0.0
04/04/25,11:00:08,28.1,45.5,943.7,528,0.31,0.0
04/04/25,11:05:08,28.5,48.0,943.5,536,0.31,0.0
04/04/25,11:10:08,28.2,40.3,943.5,529,0.31,0.0
04/04/25,11:15:08,27.8,44.9,943.5,533,0.31,0.0
04/04/25,11:20:08,28.4,50.6,943.5,537,0.31,0.0
04/04/25,11:25:08,28.5,47.7,943.4,536,0.31,0.0
04/04/25,11:30:08,27.6,38.5,943.3,537,0.31,0.0
04/04/25,11:35:08,28.2,50.2,943.3,546,0.31,0.0
04/04/25,11:40:08,28.3,49.1,943.2,535,0.31,0.0
04/04/25,11:45:07,27.6,37.7,943.1,534,0.31,0.0
04/04/25,11:50:07,27.9,50.4,943.1,540,0.31,0.0
04/04/25,11:55:07,28.3,52.9,943.0,537,0.31,0.0
04/04/25,12:00:07,27.3,35.2,942.9,538,0.31,0.0
04/04/25,12:05:07,27.8,48.8,942.9,534,0.31,0.0
04/04/25,12:10:07,28.0,53.0,942.9,526,0.31,0.0
04/04/25,12:15:07,27.3,37.1,942.7,529,0.31,0.0
04/04/25,12:20:07,27.7,47.6,942.7,530,0.31,0.0
04/04/25,12:25:07,27.9,51.3,942.6,526,0.31,0.0
04/04/25,12:30:07,27.6,40.7,942.4,535,0.31,0.0
04/04/25,12:35:07,27.6,49.1,942.4,530,0.31,0.0
04/04/25,12:40:07,27.7,51.2,942.4,531,0.31,0.0
04/04/25,12:45:07,28.0,44.6,942.4,538,0.31,0.0
04/04/25,12:50:07,27.4,40.5,942.3,527,0.31,0.0
04/04/25,12:55:07,27.7,53.6,942.3,527,0.31,0.0
04/04/25,13:00:07,27.9,45.5,942.2,538,0.31,0.0
04/04/25,13:05:07,27.2,40.0,942.1,527,0.31,0.0
04/04/25,13:10:07,27.6,52.1,942.1,525,0.31,0.0
04/04/25,13:15:07,27.9,53.8,942.0,526,0.31,0.0
04/04/25,13:20:07,27.4,37.3,941.9,524,0.31,0.0
04/04/25,13:25:07,27.7,50.7,941.7,525,0.31,0.0
04/04/25,13:30:07,27.9,52.1,941.6,523,0.31,0.0
04/04/25,13:35:07,27.8,40.8,941.5,528,0.31,0.0
04/04/25,13:40:07,27.7,48.2,941.4,520,0.31,0.0
04/04/25,13:45:07,28.0,52.9,941.3,527,0.31,0.0
04/04/25,13:50:07,27.8,43.2,941.2,524,0.31,0.0
04/04/25,13:55:07,27.8,47.1,941.2,525,0.31,0.0
04/04/25,14:00:07,28.0,52.5,941.1,525,0.31,0.0
04/04/25,14:05:07,28.0,43.6,941.1,528,0.31,0.0
04/04/25,14:10:07,27.7,46.4,941.0,528,0.31,0.0
04/04/25,14:15:07,28.1,48.7,941.0,532,0.31,0.0
04/04/25,14:20:07,28.1,44.2,940.9,535,0.31,0.0
04/04/25,14:25:07,27.8,47.9,940.9,517,0.31,0.0
04/04/25,14:30:07,28.1,50.1,940.9,531,0.31,0.0
04/04/25,14:35:07,28.4,49.5,940.9,534,0.31,0.0
04/04/25,14:40:06,28.5,51.0,940.9,525,0.31,0.0
04/04/25,14:45:06,27.8,38.6,940.8,522,0.31,0.0
04/04/25,14:50:06,28.1,47.8,940.7,524,0.31,0.0
04/04/25,14:55:06,28.4,50.7,940.7,528,0.31,0.0
04/04/25,15:00:06,27.7,39.0,940.7,525,0.31,0.0
04/04/25,15:05:06,28.1,51.0,940.7,528,0.31,0.0
04/04/25,15:10:06,28.3,50.4,940.7,521,0.31,0.0
04/04/25,15:15:06,27.7,39.3,940.6,524,0.31,0.0
04/04/25,15:20:06,28.0,50.2,940.6,526,0.31,0.0
04/04/25,15:25:06,28.3,52.6,940.7,525,0.31,0.0
04/04/25,15:30:06,27.6,38.0,940.6,525,0.31,0.0
04/04/25,15:35:06,27.8,50.6,940.7,519,0.31,0.0
04/04/25,15:40:06,28.1,52.2,940.7,525,0.31,0.0
04/04/25,15:45:06,27.4,38.8,940.8,516,0.31,0.0
04/04/25,15:50:06,28.0,49.0,940.8,518,0.31,0.0
04/04/25,15:55:06,28.0,52.7,940.8,525,0.31,0.0
04/04/25,16:00:06,27.6,39.9,940.7,514,0.31,0.0
04/04/25,16:05:06,27.9,51.3,940.8,534,0.31,0.0
04/04/25,16:10:06,28.1,51.6,940.7,533,0.31,0.0
04/04/25,16:15:06,27.5,39.3,940.6,536,0.31,0.0
04/04/25,16:20:06,27.8,51.4,940.6,554,0.31,0.0
04/04/25,16:25:06,28.1,51.2,940.7,544,0.31,0.0
04/04/25,16:30:06,27.3,36.3,940.6,540,0.31,0.0
04/04/25,16:35:06,27.8,49.4,940.8,546,0.31,0.0
04/04/25,16:40:06,27.9,54.5,940.9,541,0.31,0.0
04/04/25,16:45:06,27.3,37.6,940.8,537,0.31,0.0
04/04/25,16:50:06,27.7,49.2,940.9,532,0.31,0.0
04/04/25,16:55:06,28.1,53.7,941.1,547,0.31,0.0
04/04/25,17:00:06,27.2,39.0,941.0,553,0.31,0.0
04/04/25,17:05:06,27.7,51.8,941.1,569,0.31,0.0
04/04/25,17:10:06,28.0,51.4,941.2,574,0.31,0.0
04/04/25,17:15:06,27.7,41.8,941.1,568,0.31,0.0
04/04/25,17:20:06,27.8,48.2,941.1,563,0.31,0.0
04/04/25,17:25:06,28.0,54.3,941.2,561,0.31,0.0
04/04/25,17:30:06,27.8,44.8,941.2,554,0.31,0.0
04/04/25,17:35:06,28.1,50.7,941.4,554,0.31,0.0
04/04/25,17:40:05,28.3,51.6,941.5,553,0.31,0.0
04/04/25,17:45:05,27.8,43.6,941.6,552,0.31,0.0
04/04/25,17:50:05,28.3,51.2,941.6,552,0.31,0.0
04/04/25,17:55:05,28.4,50.5,941.8,546,0.31,0.0
04/04/25,18:00:05,28.0,43.8,941.8,540,0.31,0.0
04/04/25,18:05:05,28.5,51.2,941.9,545,0.31,0.0
04/04/25,18:10:05,28.5,49.9,941.9,544,0.31,0.0
04/04/25,18:15:05,28.0,43.4,941.9,543,0.31,0.0
04/04/25,18:20:05,28.6,48.5,941.9,546,0.31,0.0
04/04/25,18:25:05,28.4,46.3,942.0,543,0.31,0.0
04/04/25,18:30:05,28.0,45.1,942.2,541,0.31,0.0
04/04/25,18:35:05,28.4,49.5,942.2,541,0.31,0.0
04/04/25,18:40:05,28.3,46.2,942.2,546,0.31,0.0
04/04/25,18:45:05,28.2,48.9,942.3,534,0.31,0.0
04/04/25,18:50:05,28.6,47.4,942.3,540,0.31,0.0
04/04/25,18:55:05,28.3,42.7,942.3,539,0.31,0.0
04/04/25,19:00:05,28.4,49.3,942.3,540,0.31,0.0
04/04/25,19:05:05,28.4,43.0,942.4,524,0.31,0.0
04/04/25,19:10:05,28.4,49.7,942.4,534,0.31,0.0
04/04/25,19:15:05,28.2,43.9,942.4,531,0.31,0.0
04/04/25,19:20:05,28.1,45.9,942.6,531,0.31,0.0
04/04/25,19:25:05,28.5,50.0,942.7,534,0.31,0.0
04/04/25,19:30:05,28.0,42.3,942.8,532,0.31,0.0
04/04/25,19:35:05,28.5,49.2,942.7,529,0.31,0.0
04/04/25,19:40:05,28.5,48.2,942.7,527,0.31,0.0
04/04/25,19:45:05,28.1,41.9,942.8,530,0.31,0.0
04/04/25,19:50:05,28.5,49.5,943.0,531,0.31,0.0
04/04/25,19:55:05,28.5,46.1,943.1,525,0.31,0.0
04/04/25,20:00:05,26.5,47.0,943.0,533,0.31,0.0
04/04/25,20:05:05,25.7,58.0,943.1,540,0.31,0.0
04/04/25,20:10:05,25.5,58.1,943.2,545,0.31,0.0
04/04/25,20:15:05,25.3,61.2,943.2,537,0.31,0.0
04/04/25,20:20:05,25.1,61.1,943.2,538,0.31,0.0
04/04/25,20:25:05,24.8,62.7,943.4,538,0.31,0.0
04/04/25,20:30:05,24.8,61.6,943.5,546,0.31,0.0
04/04/25,20:35:05,24.8,62.0,943.6,538,0.31,0.0
04/04/25,20:40:04,24.8,61.2,943.6,537,0.31,0.0
04/04/25,20:45:04,24.7,61.6,943.7,533,0.31,0.0
04/04/25,20:50:04,24.7,60.0,943.7,537,0.31,0.0
04/04/25,20:55:04,24.6,60.6,943.7,533,0.31,0.0
04/04/25,21:00:04,24.7,60.2,943.7,536,0.31,0.0
04/04/25,21:05:04,24.6,60.7,943.6,538,0.31,0.0
04/04/25,21:10:04,24.7,59.8,943.7,538,0.31,0.0
04/04/25,21:15:04,24.6,60.3,943.7,534,0.31,0.0
04/04/25,21:20:04,24.6,60.0,943.7,537,0.31,0.0
04/04/25,21:25:04,24.5,60.2,943.7,537,0.32,0.0
04/04/25,21:30:04,24.6,59.8,943.8,534,0.31,0.0
04/04/25,21:35:04,24.6,60.1,943.8,537,0.31,0.0
04/04/25,21:40:04,24.6,59.8,943.9,540,0.31,0.0
04/04/25,21:45:04,24.6,59.8,944.0,533,0.31,0.0
04/04/25,21:50:04,24.6,59.7,944.0,538,0.31,0.0
04/04/25,21:55:04,24.6,59.6,944.0,535,0.31,0.0
04/04/25,22:00:04,24.6,59.4,944.0,538,0.31,0.0
04/04/25,22:05:04,24.5,59.2,944.1,535,0.31,0.0
04/04/25,22:10:04,24.6,58.9,944.0,534,0.31,0.0
04/04/25,22:15:04,24.6,59.0,944.1,531,0.31,0.0
04/04/25,22:20:04,24.7,58.7,944.1,533,0.31,0.0
04/04/25,22:25:04,24.6,59.2,944.2,528,0.31,0.0
04/04/25,22:30:04,24.6,58.8,944.2,529,0.31,0.0
04/04/25,22:35:04,24.6,58.8,944.1,534,0.31,0.0
04/04/25,22:40:04,24.7,58.7,944.1,534,0.31,0.0
04/04/25,22:45:04,24.6,58.9,944.1,530,0.31,0.0
04/04/25,22:50:04,24.6,58.8,944.2,535,0.31,0.0
04/04/25,22:55:04,24.6,58.7,944.2,529,0.31,0.0
04/04/25,23:00:04,24.6,58.8,944.3,532,0.31,0.0
04/04/25,23:05:04,24.6,59.0,944.2,531,0.31,0.0
04/04/25,23:10:04,24.6,58.9,944.2,536,0.31,0.0
04/04/25,23:15:04,24.5,58.7,944.2,525,0.31,0.0
04/04/25,23:20:04,24.6,58.1,944.2,540,0.31,0.0
04/04/25,23:25:04,24.6,58.5,944.2,531,0.31,0.0
04/04/25,23:30:04,24.7,58.1,944.3,533,0.31,0.0
04/04/25,23:35:03,24.6,58.5,944.4,533,0.31,0.0
04/04/25,23:40:03,24.6,58.2,944.4,538,0.31,0.0
04/04/25,23:45:03,24.6,58.4,944.4,535,0.31,0.0
04/04/25,23:50:03,24.6,58.2,944.4,532,0.31,0.0
04/04/25,23:55:03,24.5,58.7,944.4,540,0.31,0.0
