Data,hora,Temp,Umidade,Pressao,CO2,VPar,PAR
07/04/25,02:25:13,24.9,56.5,945.5,532,0.31,0.0
07/04/25,02:30:13,25.0,56.3,945.6,525,0.31,0.0
07/04/25,02:35:13,24.8,56.7,945.6,527,0.31,0.0
07/04/25,02:40:13,25.0,56.4,945.7,531,0.31,0.0
07/04/25,02:45:13,24.9,56.7,945.7,527,0.31,0.0
07/04/25,02:50:13,25.0,56.4,945.7,537,0.31,0.0
07/04/25,02:55:13,24.9,56.7,945.7,531,0.31,0.0
07/04/25,03:00:13,25.0,56.3,945.6,533,0.31,0.0
07/04/25,03:05:13,24.8,56.7,945.6,534,0.31,0.0
07/04/25,03:10:13,25.0,56.4,945.6,538,0.31,0.0
07/04/25,03:15:13,24.9,56.7,945.6,526,0.31,0.0
07/04/25,03:20:13,25.0,56.4,945.6,533,0.31,0.0
07/04/25,03:25:13,24.8,56.8,945.6,524,0.31,0.0
07/04/25,03:30:13,25.0,56.4,945.7,525,0.31,0.0
07/04/25,03:35:13,24.8,56.7,945.7,526,0.31,0.0
07/04/25,03:40:13,25.0,56.4,945.7,522,0.31,0.0
07/04/25,03:45:12,24.8,56.8,945.7,520,0.31,0.0
07/04/25,03:50:12,25.0,56.3,945.6,529,0.31,0.0
07/04/25,03:55:12,24.9,56.5,945.7,525,0.31,0.0
07/04/25,04:00:12,25.0,56.4,945.6,525,0.31,0.0
07/04/25,04:05:12,24.9,56.6,945.7,526,0.31,0.0
07/04/25,04:10:12,25.0,56.2,945.6,525,0.31,0.0
07/04/25,04:15:12,24.9,56.5,945.6,529,0.31,0.0
07/04/25,04:20:12,25.0,56.2,945.7,534,0.31,0.0
07/04/25,04:25:12,24.9,56.5,945.7,529,0.31,0.0
07/04/25,04:30:12,25.0,56.1,945.8,529,0.31,0.0
07/04/25,04:35:12,24.9,56.6,945.8,533,0.31,0.0
07/04/25,04:40:12,25.0,56.1,945.8,526,0.31,0.0
07/04/25,04:45:12,24.9,56.4,945.7,526,0.31,0.0
07/04/25,04:50:12,25.0,56.1,945.7,524,0.31,0.0
07/04/25,04:55:12,24.8,56.5,945.7,527,0.31,0.0
07/04/25,05:00:12,25.0,56.0,945.8,528,0.31,0.0
07/04/25,05:05:12,24.8,56.4,945.8,528,0.31,0.0
07/04/25,05:10:12,25.0,56.0,945.8,527,0.31,0.0
07/04/25,05:15:12,24.9,56.1,945.8,524,0.31,0.0
07/04/25,05:20:12,25.0,55.8,945.8,533,0.31,0.0
07/04/25,05:25:12,24.8,56.2,946.0,532,0.31,0.0
07/04/25,05:30:12,25.0,55.8,946.0,535,0.31,0.0
07/04/25,05:35:12,24.9,56.0,946.0,526,0.31,0.0
07/04/25,05:40:12,25.0,55.7,946.0,532,0.31,0.0
07/04/25,05:45:12,24.8,56.3,946.1,524,0.31,0.0
07/04/25,05:50:12,25.0,55.9,946.2,530,0.31,0.0
07/04/25,05:55:12,24.8,56.3,946.2,522,0.31,0.0
07/04/25,06:00:12,26.6,50.9,946.3,526,0.31,0.0
07/04/25,06:05:12,27.2,44.3,946.3,513,0.31,0.0
07/04/25,06:10:12,27.7,47.3,946.3,516,0.31,0.0
07/04/25,06:15:12,27.9,43.3,946.3,514,0.31,0.0
07/04/25,06:20:12,27.8,45.1,946.4,518,0.31,0.0
07/04/25,06:25:12,28.3,47.5,946.5,515,0.31,0.0
07/04/25,06:30:12,28.0,42.4,946.6,513,0.31,0.0
07/04/25,06:35:12,28.2,47.6,946.6,512,0.31,0.0
07/04/25,06:40:11,28.0,43.7,946.6,513,0.31,0.0
07/04/25,06:45:11,28.1,47.4,946.7,509,0.31,0.0
07/04/25,06:50:11,28.6,46.0,946.8,509,0.31,0.0
07/04/25,06:55:11,27.9,43.9,946.8,513,0.31,0.0
07/04/25,07:00:11,28.4,48.6,946.9,519,0.31,0.0
07/04/25,07:05:11,28.1,42.9,946.8,515,0.31,0.0
07/04/25,07:10:11,28.4,48.2,946.8,510,0.31,0.0
07/04/25,07:15:11,28.3,43.5,946.9,511,0.31,0.0
07/04/25,07:20:11,28.1,44.8,946.9,506,0.31,0.0
07/04/25,07:25:11,28.5,48.9,946.9,507,0.31,0.0
07/04/25,07:30:11,28.1,42.5,947.0,509,0.31,0.0
07/04/25,07:35:11,28.5,48.1,947.0,517,0.31,0.0
07/04/25,07:40:11,28.5,44.6,947.0,504,0.31,0.0
07/04/25,07:45:11,28.2,46.8,947.0,510,0.31,0.0
07/04/25,07:50:11,28.7,48.2,947.2,509,0.31,0.0
07/04/25,07:55:11,28.3,43.1,947.2,505,0.31,0.0
07/04/25,08:00:11,28.3,48.9,947.1,510,0.31,0.0
07/04/25,08:05:11,28.4,42.5,947.2,507,0.31,0.0
07/04/25,08:10:11,28.2,48.9,947.2,509,0.31,0.0
07/04/25,08:15:11,28.5,47.3,947.2,508,0.31,0.0
07/04/25,08:20:11,28.3,43.0,947.3,514,0.31,0.0
07/04/25,08:25:11,28.4,50.0,947.4,511,0.31,0.0
07/04/25,08:30:11,28.2,42.3,947.4,514,0.31,0.0
07/04/25,08:35:11,28.4,48.1,947.5,510,0.31,0.0
07/04/25,08:40:11,28.4,44.3,947.5,504,0.31,0.0
07/04/25,08:45:11,28.1,45.1,947.6,509,0.31,0.0
07/04/25,08:50:11,28.6,49.4,947.6,513,0.31,0.0
07/04/25,08:55:11,28.1,42.7,947.5,513,0.31,0.0
07/04/25,09:00:11,28.3,50.2,947.5,506,0.31,0.0
07/04/25,09:05:11,28.3,40.7,947.6,514,0.31,0.0
07/04/25,09:10:11,27.9,46.7,947.6,509,0.31,0.0
07/04/25,09:15:11,28.2,51.9,947.5,505,0.31,0.0
07/04/25,09:20:11,27.8,37.0,947.6,508,0.31,0.0
07/04/25,09:25:11,27.9,49.5,947.7,505,0.31,0.0
07/04/25,09:30:11,28.1,49.0,947.6,511,0.31,0.0
07/04/25,09:35:11,28.2,40.3,947.4,500,0.31,0.0
07/04/25,09:40:10,27.8,47.0,947.5,504,0.31,0.0
07/04/25,09:45:10,28.1,52.0,947.4,510,0.31,0.0
07/04/25,09:50:10,27.8,38.0,947.4,510,0.31,0.0
07/04/25,09:55:10,27.7,49.1,947.3,520,0.31,0.0
07/04/25,10:00:10,28.2,52.1,947.3,514,0.31,0.0
07/04/25,10:05:10,27.7,37.7,947.3,513,0.31,0.0
07/04/25,10:10:10,27.8,49.3,947.2,510,0.31,0.0
07/04/25,10:15:10,28.1,50.8,947.3,512,0.31,0.0
07/04/25,10:20:10,27.9,39.5,947.1,514,0.31,0.0
07/04/25,10:25:10,27.8,50.3,947.1,511,0.31,0.0
07/04/25,10:30:10,28.2,48.2,947.0,514,0.31,0.0
07/04/25,10:35:10,27.7,41.3,946.9,514,0.31,0.0
07/04/25,10:40:10,28.0,51.0,946.9,516,0.31,0.0
07/04/25,10:45:10,28.0,43.0,946.8,511,0.31,0.0
07/04/25,10:50:10,27.8,44.8,946.8,508,0.31,0.0
07/04/25,10:55:10,28.0,52.3,946.8,513,0.31,0.0
07/04/25,11:00:10,27.6,37.9,946.6,507,0.31,0.0
07/04/25,11:05:10,27.9,47.9,946.7,509,0.31,0.0
07/04/25,11:10:10,28.1,52.7,946.6,518,0.31,0.0
07/04/25,11:15:10,27.5,37.2,946.5,512,0.31,0.0
07/04/25,11:20:10,27.9,48.2,946.5,512,0.31,0.0
07/04/25,11:25:10,28.2,51.6,946.4,514,0.31,0.0
07/04/25,11:30:10,27.3,37.5,946.3,508,0.31,0.0
07/04/25,11:35:10,27.9,48.7,946.2,510,0.31,0.0
07/04/25,11:40:10,28.1,50.6,946.3,511,0.31,0.0
07/04/25,11:45:10,27.7,38.3,946.1,502,0.31,0.0
07/04/25,11:50:10,27.9,49.1,946.1,512,0.31,0.0
07/04/25,11:55:10,28.2,49.7,946.0,510,0.31,0.0
07/04/25,12:00:10,27.7,39.6,946.0,510,0.31,0.0
07/04/25,12:05:10,28.0,47.7,946.0,510,0.31,0.0
07/04/25,12:10:10,28.2,49.8,945.9,507,0.31,0.0
07/04/25,12:15:10,27.6,39.2,945.9,509,0.31,0.0
07/04/25,12:20:10,28.1,49.9,945.8,505,0.31,0.0
07/04/25,12:25:10,28.2,50.9,945.7,508,0.31,0.0
07/04/25,12:30:10,27.6,38.4,945.7,513,0.31,0.0
07/04/25,12:35:10,27.9,50.3,945.6,529,0.31,0.0
07/04/25,12:40:09,28.1,51.3,945.6,525,0.31,0.0
07/04/25,12:45:09,27.6,39.1,945.6,535,0.31,0.0
07/04/25,12:50:09,27.9,49.9,945.4,546,0.31,0.0
07/04/25,12:55:09,28.1,51.6,945.3,541,0.31,0.0
07/04/25,13:00:09,27.4,38.3,945.2,535,0.31,0.0
07/04/25,13:05:09,28.0,49.6,945.1,545,0.31,0.0
07/04/25,13:10:09,28.2,47.4,945.1,543,0.31,0.0
07/04/25,13:15:09,27.4,37.6,945.0,552,0.31,0.0
07/04/25,13:20:09,28.0,50.2,944.9,558,0.31,0.0
07/04/25,13:25:09,28.1,50.4,945.0,553,0.31,0.0
07/04/25,13:30:09,27.4,37.2,944.9,555,0.31,0.0
07/04/25,13:35:09,27.7,50.2,944.8,574,0.31,0.0
07/04/25,13:40:09,28.1,51.5,944.7,570,0.31,0.0
07/04/25,13:45:09,27.5,36.8,944.7,562,0.31,0.0
07/04/25,13:50:09,27.8,47.8,944.7,567,0.31,0.0
07/04/25,13:55:09,28.1,51.5,944.7,555,0.31,0.0
07/04/25,14:00:09,27.4,37.1,944.6,551,0.31,0.0
07/04/25,14:05:09,27.8,48.7,944.6,552,0.31,0.0
07/04/25,14:10:09,28.0,53.1,944.6,550,0.31,0.0
07/04/25,14:15:09,27.5,36.7,944.5,553,0.31,0.0
07/04/25,14:20:09,27.9,49.5,944.5,550,0.31,0.0
07/04/25,14:25:09,28.0,52.6,944.5,548,0.31,0.0
07/04/25,14:30:09,27.3,36.8,944.3,547,0.31,0.0
07/04/25,14:35:09,27.7,49.4,944.2,545,0.31,0.0
07/04/25,14:40:09,28.1,51.6,944.3,544,0.31,0.0
07/04/25,14:45:09,27.9,43.4,944.3,540,0.31,0.0
07/04/25,14:50:09,28.2,50.4,944.3,544,0.31,0.0
07/04/25,14:55:09,28.3,48.4,944.3,536,0.31,0.0
07/04/25,15:00:09,28.1,42.4,944.2,532,0.31,0.0
07/04/25,15:05:09,28.4,49.2,944.2,542,0.31,0.0
07/04/25,15:10:09,28.6,45.1,944.2,543,0.31,0.0
07/04/25,15:15:09,28.2,44.4,944.2,531,0.31,0.0
07/04/25,15:20:09,28.6,48.7,944.3,536,0.31,0.0
07/04/25,15:25:09,28.4,43.8,944.2,532,0.31,0.0
07/04/25,15:30:09,28.4,47.9,944.2,533,0.31,0.0
07/04/25,15:35:08,28.6,44.5,944.2,539,0.31,0.0
07/04/25,15:40:08,28.2,43.7,944.2,535,0.31,0.0
07/04/25,15:45:08,28.6,48.2,944.2,542,0.31,0.0
07/04/25,15:50:08,28.4,41.9,944.2,544,0.31,0.0
07/04/25,15:55:08,28.3,48.8,944.2,555,0.31,0.0
07/04/25,16:00:08,28.4,41.9,944.2,562,0.31,0.0
07/04/25,16:05:08,28.3,45.2,944.2,566,0.31,0.0
07/04/25,16:10:08,28.6,47.3,944.2,574,0.31,0.0
07/04/25,16:15:08,28.2,41.0,944.2,563,0.31,0.0
07/04/25,16:20:08,28.4,48.1,944.3,564,0.31,0.0
07/04/25,16:25:08,28.4,42.4,944.3,551,0.31,0.0
07/04/25,16:30:08,28.3,44.9,944.3,561,0.31,0.0
07/04/25,16:35:08,28.7,47.2,944.3,564,0.31,0.0
07/04/25,16:40:08,28.2,41.2,944.3,562,0.31,0.0
07/04/25,16:45:08,28.5,47.7,944.3,561,0.31,0.0
07/04/25,16:50:08,28.6,41.6,944.3,560,0.31,0.0
07/04/25,16:55:08,28.5,45.5,944.3,559,0.31,0.0
07/04/25,17:00:08,28.6,42.5,944.3,555,0.31,0.0
07/04/25,17:05:08,28.3,42.5,944.4,561,0.31,0.0
07/04/25,17:10:08,28.5,46.7,944.4,558,0.31,0.0
07/04/25,17:15:08,28.3,41.2,944.3,551,0.31,0.0
07/04/25,17:20:08,28.4,47.7,944.4,552,0.31,0.0
07/04/25,17:25:08,28.5,43.8,944.5,542,0.31,0.0
07/04/25,17:30:08,28.1,41.0,944.5,545,0.31,0.0
07/04/25,17:35:08,28.6,46.3,944.5,552,0.31,0.0
07/04/25,17:40:08,28.2,42.0,944.5,540,0.31,0.0
07/04/25,17:45:08,28.3,47.8,944.6,555,0.31,0.0
07/04/25,17:50:08,28.5,42.2,944.6,550,0.31,0.0
07/04/25,17:55:08,28.2,44.1,944.6,540,0.31,0.0
07/04/25,18:00:08,28.5,46.5,944.6,544,0.31,0.0
07/04/25,18:05:08,28.4,41.3,944.7,538,0.31,0.0
07/04/25,18:10:08,28.3,49.6,944.7,542,0.31,0.0
07/04/25,18:15:08,28.1,41.8,944.7,538,0.31,0.0
07/04/25,18:20:08,28.3,46.3,944.8,537,0.31,0.0
07/04/25,18:25:08,28.3,44.9,944.9,525,0.31,0.0
07/04/25,18:30:08,28.0,42.1,945.0,530,0.31,0.0
07/04/25,18:35:07,28.4,48.6,945.0,534,0.31,0.0
07/04/25,18:40:07,28.6,43.4,945.0,531,0.31,0.0
07/04/25,18:45:07,28.2,46.8,945.1,526,0.31,0.0
07/04/25,18:50:07,28.8,47.1,945.0,526,0.31,0.0
07/04/25,18:55:07,28.0,42.4,945.0,521,0.31,0.0
07/04/25,19:00:07,28.3,48.3,945.1,525,0.31,0.0
07/04/25,19:05:07,28.4,40.9,945.1,528,0.31,0.0
07/04/25,19:10:07,28.2,48.3,945.2,522,0.31,0.0
07/04/25,19:15:07,28.5,43.5,945.2,527,0.31,0.0
07/04/25,19:20:07,28.2,43.4,945.3,526,0.31,0.0
07/04/25,19:25:07,28.5,48.0,945.3,526,0.31,0.0
07/04/25,19:30:07,28.2,41.0,945.4,528,0.31,0.0
07/04/25,19:35:07,28.4,47.3,945.5,527,0.31,0.0
07/04/25,19:40:07,28.3,42.7,945.5,525,0.31,0.0
07/04/25,19:45:07,28.1,42.7,945.4,526,0.31,0.0
07/04/25,19:50:07,28.5,47.4,945.5,521,0.31,0.0
07/04/25,19:55:07,28.2,41.7,945.5,519,0.31,0.0
07/04/25,20:00:07,26.5,52.1,945.6,529,0.31,0.0
07/04/25,20:05:07,25.9,55.7,945.6,534,0.31,0.0
07/04/25,20:10:07,25.7,55.0,945.7,534,0.31,0.0
07/04/25,20:15:07,25.4,56.1,945.8,531,0.31,0.0
07/04/25,20:20:07,25.4,56.1,945.8,537,0.31,0.0
07/04/25,20:25:07,25.1,56.6,945.9,540,0.31,0.0
07/04/25,20:30:07,25.1,55.9,945.9,548,0.31,0.0
07/04/25,20:35:07,25.0,55.9,945.9,539,0.31,0.0
07/04/25,20:40:07,25.1,55.3,945.9,540,0.31,0.0
07/04/25,20:45:07,24.8,55.6,946.0,536,0.31,0.0
07/04/25,20:50:07,25.0,54.8,946.0,542,0.31,0.0
07/04/25,20:55:07,24.9,55.0,946.0,544,0.31,0.0
07/04/25,21:00:07,24.9,54.6,946.0,543,0.31,0.0
07/04/25,21:05:07,24.8,55.0,946.0,536,0.31,0.0
07/04/25,21:10:07,24.9,54.4,946.0,545,0.31,0.0
07/04/25,21:15:07,24.8,54.4,946.0,539,0.31,0.0
07/04/25,21:20:07,24.9,54.1,946.0,544,0.31,0.0
07/04/25,21:25:07,24.7,54.3,946.0,543,0.31,0.0
07/04/25,21:30:06,24.9,53.5,946.0,548,0.31,0.0
07/04/25,21:35:06,24.8,53.6,946.0,546,0.31,0.0
07/04/25,21:40:06,24.9,53.3,946.0,544,0.31,0.0
07/04/25,21:45:06,24.8,53.4,946.0,543,0.31,0.0
07/04/25,21:50:06,24.9,52.9,946.0,546,0.31,0.0
07/04/25,21:55:06,24.7,53.2,946.0,547,0.31,0.0
07/04/25,22:00:06,24.9,52.8,945.9,543,0.31,0.0
07/04/25,22:05:06,24.8,53.1,946.0,551,0.31,0.0
07/04/25,22:10:06,24.9,52.7,945.9,551,0.32,0.0
07/04/25,22:15:06,24.8,52.7,946.0,546,0.31,0.0
07/04/25,22:20:06,24.9,52.5,946.0,547,0.31,0.0
07/04/25,22:25:06,24.8,52.6,945.9,544,0.31,0.0
07/04/25,22:30:06,24.9,52.4,945.9,552,0.31,0.0
07/04/25,22:35:06,24.8,52.6,945.9,550,0.31,0.0
07/04/25,22:40:06,24.9,52.2,945.9,549,0.31,0.0
07/04/25,22:45:06,24.8,52.4,945.9,550,0.31,0.0
07/04/25,22:50:06,24.9,52.2,945.8,548,0.31,0.0
07/04/25,22:55:06,24.8,52.4,945.8,539,0.31,0.0
07/04/25,23:00:06,24.9,52.0,945.8,550,0.31,0.0
07/04/25,23:05:06,24.8,52.4,945.8,542,0.31,0.0
07/04/25,23:10:06,24.9,52.1,945.8,550,0.31,0.0
07/04/25,23:15:06,24.8,52.3,945.9,544,0.31,0.0
07/04/25,23:20:06,24.9,52.0,946.0,555,0.31,0.0
07/04/25,23:25:06,24.7,52.3,946.0,544,0.31,0.0
07/04/25,23:30:06,24.9,51.9,946.0,549,0.31,0.0
07/04/25,23:35:06,24.8,52.1,946.0,548,0.31,0.0
07/04/25,23:40:06,24.9,51.9,945.9,548,0.31,0.0
07/04/25,23:45:06,24.7,52.2,945.9,547,0.31,0.0
07/04/25,23:50:06,24.9,51.7,945.8,548,0.31,0.0
07/04/25,23:55:06,24.8,52.0,945.7,538,0.31,0.0
