Data,hora,Temp,Umidade,Pressao,CO2,VPar,PAR
26/03/25,17:25:18,28.8,56.5,940.8,824,0.30,0.0
26/03/25,17:30:18,28.5,43.5,940.8,811,0.30,0.0
26/03/25,17:35:18,28.5,53.6,940.6,800,0.31,0.0
26/03/25,17:40:18,28.5,44.5,940.6,790,0.30,0.0
26/03/25,17:45:18,28.4,49.4,940.6,761,0.30,0.0
26/03/25,17:50:18,28.7,49.4,940.7,764,0.30,0.0
26/03/25,17:55:18,28.3,43.0,940.6,749,0.30,0.0
26/03/25,18:00:18,28.6,53.4,940.5,737,0.30,0.0
26/03/25,18:05:18,28.4,43.4,940.5,723,0.30,0.0
26/03/25,18:10:18,28.5,49.8,940.7,723,0.31,0.0
26/03/25,18:15:18,28.6,47.0,940.8,718,0.30,0.0
26/03/25,18:20:18,28.4,48.0,940.9,708,0.31,0.0
26/03/25,18:25:18,28.8,52.5,941.1,711,0.30,0.0
26/03/25,18:30:18,28.5,42.5,941.3,701,0.30,0.0
26/03/25,18:35:18,28.7,51.1,941.4,696,0.30,0.0
26/03/25,18:40:18,28.4,44.0,941.3,684,0.30,0.0
26/03/25,18:45:18,28.2,49.5,941.4,684,0.30,0.0
26/03/25,18:50:18,28.7,47.7,941.6,685,0.30,0.0
26/03/25,18:55:18,28.2,42.9,941.6,678,0.30,0.0
26/03/25,19:00:18,28.6,52.5,941.7,674,0.30,0.0
26/03/25,19:05:18,28.2,43.1,941.7,663,0.30,0.0
26/03/25,19:10:18,28.6,49.7,941.8,672,0.30,0.0
26/03/25,19:15:18,28.6,46.3,941.7,666,0.30,0.0
26/03/25,19:20:18,28.3,47.5,941.6,657,0.30,0.0
26/03/25,19:25:18,28.8,51.6,941.6,662,0.30,0.0
26/03/25,19:30:17,28.3,41.9,941.6,648,0.30,0.0
26/03/25,19:35:17,28.7,51.4,941.7,656,0.30,0.0
26/03/25,19:40:17,28.6,44.0,941.8,648,0.30,0.0
26/03/25,19:45:17,28.5,49.0,942.0,643,0.30,0.0
26/03/25,19:50:17,28.5,46.9,942.0,648,0.30,0.0
26/03/25,19:55:17,28.4,42.6,942.0,645,0.30,0.0
26/03/25,20:00:17,27.1,56.3,942.1,646,0.30,0.0
26/03/25,20:05:17,25.6,50.1,942.1,653,0.31,0.0
26/03/25,20:10:17,25.3,59.0,942.2,654,0.31,0.0
26/03/25,20:15:17,25.1,64.7,942.1,657,0.31,0.0
26/03/25,20:20:17,25.0,68.7,942.2,653,0.31,0.0
26/03/25,20:25:17,24.8,71.2,942.2,657,0.31,0.0
26/03/25,20:30:17,24.9,73.1,942.3,654,0.31,0.0
26/03/25,20:35:17,24.8,74.5,942.3,652,0.31,0.0
26/03/25,20:40:17,24.8,75.6,942.3,652,0.31,0.0
26/03/25,20:45:17,24.9,75.9,942.4,655,0.31,0.0
26/03/25,20:50:17,24.9,76.4,942.5,655,0.31,0.0
26/03/25,20:55:17,24.9,76.8,942.5,655,0.31,0.0
26/03/25,21:00:17,24.9,77.0,942.5,647,0.31,0.0
26/03/25,21:05:17,24.9,77.0,942.5,657,0.31,0.0
26/03/25,21:10:17,25.0,76.8,942.4,651,0.31,0.0
26/03/25,21:15:17,25.0,76.9,942.4,657,0.31,0.0
26/03/25,21:20:17,25.0,76.6,942.4,656,0.31,0.0
26/03/25,21:25:17,25.1,76.3,942.5,652,0.31,0.0
26/03/25,21:30:17,25.1,76.2,942.5,645,0.31,0.0
26/03/25,21:35:17,25.1,76.3,942.4,651,0.31,0.0
26/03/25,21:40:17,25.1,75.9,942.4,645,0.31,0.0
26/03/25,21:45:17,25.2,75.6,942.4,650,0.31,0.0
26/03/25,21:50:17,25.3,75.3,942.4,641,0.31,0.0
26/03/25,21:55:17,25.2,75.4,942.4,639,0.31,0.0
26/03/25,22:00:17,25.3,75.3,942.5,649,0.31,0.0
26/03/25,22:05:17,25.2,75.4,942.5,645,0.31,0.0
26/03/25,22:10:17,25.3,75.1,942.5,642,0.31,0.0
26/03/25,22:15:17,25.3,75.1,942.5,648,0.31,0.0
26/03/25,22:20:17,25.3,74.9,942.4,648,0.31,0.0
26/03/25,22:25:16,24.8,62.9,942.4,642,0.31,0.0
26/03/25,22:30:16,24.6,66.9,942.5,632,0.31,0.0
26/03/25,22:35:16,24.5,72.6,942.5,644,0.31,0.0
26/03/25,22:40:16,24.5,75.3,942.5,645,0.31,0.0
26/03/25,22:45:16,24.5,77.2,942.5,642,0.31,0.0
26/03/25,22:50:16,24.6,77.7,942.6,645,0.31,0.0
26/03/25,22:55:16,24.6,78.3,942.6,642,0.31,0.0
26/03/25,23:00:16,24.7,78.2,942.7,652,0.31,0.0
26/03/25,23:05:16,24.8,77.8,942.7,647,0.31,0.0
26/03/25,23:10:16,24.9,77.0,942.7,644,0.31,0.0
26/03/25,23:15:16,24.9,76.6,942.7,642,0.31,0.0
26/03/25,23:20:16,25.0,75.8,942.7,638,0.31,0.0
26/03/25,23:25:16,25.0,75.5,942.6,645,0.31,0.0
26/03/25,23:30:16,25.0,75.2,942.6,634,0.31,0.0
26/03/25,23:35:16,25.1,74.9,942.6,638,0.31,0.0
26/03/25,23:40:16,25.2,74.2,942.6,637,0.31,0.0
26/03/25,23:45:16,25.1,74.4,942.6,641,0.31,0.0
26/03/25,23:50:16,25.1,74.2,942.6,636,0.31,0.0
26/03/25,23:55:16,25.2,73.9,942.7,640,0.31,0.0
