Data,hora,Temp,Umidade,Pressao,CO2,VPar,PAR
30/03/25,03:40:51,24.6,58.4,939.8,570,0.31,0.0
30/03/25,03:45:51,24.4,59.2,939.8,567,0.31,0.0
30/03/25,03:50:50,24.5,58.8,939.8,569,0.31,0.0
30/03/25,03:55:50,24.5,58.7,939.9,564,0.31,0.0
30/03/25,04:00:50,24.6,58.6,939.8,572,0.31,0.0
30/03/25,04:05:50,24.4,59.3,940.0,573,0.31,0.0
30/03/25,04:10:50,24.6,58.8,939.9,572,0.31,0.0
30/03/25,04:15:50,24.5,59.0,940.0,569,0.31,0.0
30/03/25,04:20:50,24.5,58.9,940.0,576,0.31,0.0
30/03/25,04:25:50,24.4,59.1,940.0,571,0.31,0.0
30/03/25,04:30:50,24.6,58.5,940.0,571,0.31,0.0
30/03/25,04:35:50,24.4,58.6,940.0,566,0.31,0.0
30/03/25,04:40:50,24.5,58.3,940.1,570,0.31,0.0
30/03/25,04:45:50,24.4,58.8,940.1,567,0.31,0.0
30/03/25,04:50:50,24.6,58.5,940.2,576,0.31,0.0
30/03/25,04:55:50,24.5,58.9,940.3,566,0.31,0.0
30/03/25,05:00:50,24.6,58.7,940.4,577,0.31,0.0
30/03/25,05:05:50,24.5,59.0,940.4,574,0.31,0.0
30/03/25,05:10:50,24.5,58.9,940.5,573,0.31,0.0
30/03/25,05:15:50,24.4,59.1,940.5,566,0.31,0.0
30/03/25,05:20:50,24.6,58.6,940.5,574,0.31,0.0
30/03/25,05:25:50,24.5,58.9,940.6,572,0.31,0.0
30/03/25,05:30:50,24.5,59.5,940.7,573,0.31,0.0
30/03/25,05:35:50,24.5,61.0,940.7,573,0.31,0.0
30/03/25,05:40:50,24.6,61.4,940.7,581,0.31,0.0
30/03/25,05:45:50,24.6,62.4,940.8,570,0.31,0.0
30/03/25,05:50:50,24.7,62.7,940.8,574,0.31,0.0
30/03/25,05:55:50,24.6,63.8,940.8,577,0.31,0.0
30/03/25,06:00:50,26.5,58.1,940.9,577,0.31,0.0
30/03/25,06:05:50,27.2,50.2,940.9,568,0.31,0.0
30/03/25,06:10:50,27.4,52.1,940.9,559,0.31,0.0
30/03/25,06:15:50,27.8,48.9,940.9,567,0.31,0.0
30/03/25,06:20:50,27.8,47.6,941.0,565,0.31,0.0
30/03/25,06:25:50,28.0,53.5,941.1,564,0.31,0.0
30/03/25,06:30:50,27.9,46.6,941.1,565,0.31,0.0
30/03/25,06:35:50,28.3,52.6,941.2,562,0.31,0.0
30/03/25,06:40:50,28.2,47.8,941.3,558,0.30,0.0
30/03/25,06:45:50,28.1,48.7,941.3,560,0.31,0.0
30/03/25,06:50:49,28.5,51.4,941.4,563,0.30,0.0
30/03/25,06:55:49,28.2,46.1,941.4,551,0.30,0.0
30/03/25,07:00:49,28.2,53.1,941.5,564,0.30,0.0
30/03/25,07:05:49,28.6,46.0,941.6,563,0.30,0.0
30/03/25,07:10:49,28.5,50.6,941.7,561,0.30,0.0
30/03/25,07:15:49,28.7,51.5,941.7,563,0.30,0.0
30/03/25,07:20:49,28.5,45.4,941.8,559,0.31,0.0
30/03/25,07:25:49,28.7,52.9,941.9,566,0.30,0.0
30/03/25,07:30:49,28.3,44.3,941.9,549,0.30,0.0
30/03/25,07:35:49,28.6,50.9,942.0,560,0.30,0.0
30/03/25,07:40:49,28.5,47.4,942.0,555,0.30,0.0
30/03/25,07:45:49,28.4,47.4,942.0,560,0.30,0.0
30/03/25,07:50:49,28.9,52.8,942.1,559,0.30,0.0
30/03/25,07:55:49,28.3,45.5,942.1,553,0.31,0.0
30/03/25,08:00:49,28.6,52.5,942.2,559,0.30,0.0
30/03/25,08:05:49,28.8,46.0,942.2,560,0.30,0.0
30/03/25,08:10:49,28.4,51.1,942.2,562,0.30,0.0
30/03/25,08:15:49,28.8,51.1,942.3,546,0.30,0.0
30/03/25,08:20:49,28.5,45.2,942.4,558,0.30,0.0
30/03/25,08:25:49,28.8,52.3,942.5,558,0.30,0.0
30/03/25,08:30:49,28.4,43.9,942.4,556,0.31,0.0
30/03/25,08:35:49,28.8,50.9,942.5,556,0.30,0.0
30/03/25,08:40:49,28.5,46.9,942.5,552,0.30,0.0
30/03/25,08:45:49,28.3,48.2,942.5,545,0.30,0.0
30/03/25,08:50:49,28.9,52.1,942.6,554,0.30,0.0
30/03/25,08:55:49,28.4,45.2,942.6,552,0.30,0.0
30/03/25,09:00:49,28.6,52.9,942.6,561,0.30,0.0
30/03/25,09:05:49,28.8,45.2,942.6,555,0.30,0.0
30/03/25,09:10:49,28.6,48.6,942.6,555,0.30,0.0
30/03/25,09:15:49,28.6,49.3,942.6,551,0.30,0.0
30/03/25,09:20:49,28.4,42.1,942.6,560,0.30,0.0
30/03/25,09:25:49,28.7,50.6,942.6,557,0.30,0.0
30/03/25,09:30:49,28.1,38.6,942.6,549,0.30,0.0
30/03/25,09:35:49,28.0,47.1,942.6,552,0.30,0.0
30/03/25,09:40:49,28.3,51.7,942.5,550,0.30,0.0
30/03/25,09:45:48,27.6,37.8,942.4,547,0.30,0.0
30/03/25,09:50:48,27.9,49.1,942.5,553,0.31,0.0
30/03/25,09:55:48,28.1,53.3,942.5,555,0.31,0.0
30/03/25,10:00:48,27.5,38.5,942.4,549,0.31,0.0
30/03/25,10:05:48,28.0,49.7,942.5,554,0.31,0.0
30/03/25,10:10:48,28.2,51.6,942.5,554,0.31,0.0
30/03/25,10:15:48,27.5,40.8,942.4,549,0.31,0.0
30/03/25,10:20:48,28.0,52.1,942.4,553,0.31,0.0
30/03/25,10:25:48,28.2,51.5,942.5,548,0.31,0.0
30/03/25,10:30:48,27.8,44.6,942.5,553,0.31,0.0
30/03/25,10:35:48,28.2,50.7,942.4,550,0.31,0.0
30/03/25,10:40:48,28.3,49.7,942.3,548,0.31,0.0
30/03/25,10:45:48,27.7,42.8,942.3,540,0.30,0.0
30/03/25,10:50:48,28.4,50.2,942.2,543,0.31,0.0
30/03/25,10:55:48,28.4,48.8,942.1,555,0.30,0.0
30/03/25,11:00:48,27.6,38.7,942.1,550,0.30,0.0
30/03/25,11:05:48,28.1,49.8,942.1,547,0.31,0.0
30/03/25,11:10:48,28.3,50.3,942.0,544,0.31,0.0
30/03/25,11:15:48,27.5,40.4,941.9,542,0.31,0.0
30/03/25,11:20:48,28.0,51.7,941.8,546,0.31,0.0
30/03/25,11:25:48,28.2,51.9,941.7,539,0.31,0.0
30/03/25,11:30:48,27.5,40.3,941.6,539,0.30,0.0
30/03/25,11:35:48,28.1,50.9,941.5,541,0.31,0.0
30/03/25,11:40:48,28.2,50.8,941.4,547,0.31,0.0
30/03/25,11:45:48,27.5,38.7,941.3,539,0.31,0.0
30/03/25,11:50:48,27.9,50.5,941.2,542,0.31,0.0
30/03/25,11:55:48,28.1,51.5,941.2,546,0.31,0.0
30/03/25,12:00:48,27.4,39.5,941.1,547,0.31,0.0
30/03/25,12:05:48,28.0,50.8,941.0,544,0.31,0.0
30/03/25,12:10:48,28.2,52.9,941.0,537,0.31,0.0
30/03/25,12:15:48,27.3,41.0,941.0,541,0.31,0.0
30/03/25,12:20:48,28.0,51.0,941.0,546,0.31,0.0
30/03/25,12:25:48,28.2,52.5,940.9,544,0.31,0.0
30/03/25,12:30:48,27.5,40.1,940.8,540,0.31,0.0
30/03/25,12:35:48,27.1,53.8,940.7,546,0.31,0.0
30/03/25,12:40:48,26.7,59.9,940.6,550,0.31,0.0
30/03/25,12:45:47,28.0,56.1,940.5,548,0.31,0.0
30/03/25,12:50:47,27.5,41.0,940.3,538,0.31,0.0
30/03/25,12:55:47,27.6,49.4,940.3,542,0.31,0.0
30/03/25,13:00:47,28.1,53.9,940.3,541,0.31,0.0
30/03/25,13:05:47,27.6,40.9,940.2,539,0.31,0.0
30/03/25,13:10:47,27.8,49.7,940.2,540,0.31,0.0
30/03/25,13:15:47,28.1,52.3,940.1,542,0.31,0.0
30/03/25,13:20:47,27.5,40.5,940.1,542,0.31,0.0
30/03/25,13:25:47,27.8,50.7,940.0,544,0.31,0.0
30/03/25,13:30:47,28.3,52.2,939.9,541,0.31,0.0
30/03/25,13:35:47,27.6,39.4,939.9,531,0.31,0.0
30/03/25,13:40:47,27.7,50.2,939.9,536,0.31,0.0
30/03/25,13:45:47,28.1,54.0,939.9,539,0.31,0.0
30/03/25,13:50:47,27.3,39.0,939.8,538,0.31,0.0
30/03/25,13:55:47,27.7,50.4,939.7,537,0.31,0.0
30/03/25,14:00:47,28.1,54.8,939.7,539,0.31,0.0
30/03/25,14:05:47,27.4,38.2,939.5,541,0.31,0.0
30/03/25,14:10:47,27.6,49.0,939.5,542,0.31,0.0
30/03/25,14:15:47,28.0,53.4,939.5,534,0.31,0.0
30/03/25,14:20:47,27.4,38.9,939.4,535,0.31,0.0
30/03/25,14:25:47,27.5,50.1,939.4,542,0.31,0.0
30/03/25,14:30:47,28.0,53.8,939.4,537,0.31,0.0
30/03/25,14:35:47,27.5,40.5,939.3,534,0.30,0.0
30/03/25,14:40:47,27.6,46.5,939.3,537,0.31,0.0
30/03/25,14:45:47,28.1,52.5,939.3,539,0.31,0.0
30/03/25,14:50:47,27.5,40.7,939.2,536,0.31,0.0
30/03/25,14:55:47,27.8,49.0,939.2,536,0.31,0.0
30/03/25,15:00:47,28.0,49.7,939.2,544,0.31,0.0
30/03/25,15:05:47,27.7,40.8,939.1,534,0.31,0.0
30/03/25,15:10:47,27.7,48.6,939.1,533,0.31,0.0
30/03/25,15:15:47,28.2,53.5,939.1,541,0.31,0.0
30/03/25,15:20:47,27.5,39.4,939.0,534,0.31,0.0
30/03/25,15:25:47,27.5,48.7,939.0,534,0.31,0.0
30/03/25,15:30:47,28.0,53.7,939.0,538,0.31,0.0
30/03/25,15:35:47,27.6,40.7,939.0,534,0.31,0.0
30/03/25,15:40:47,27.4,46.5,939.1,535,0.31,0.0
30/03/25,15:45:46,27.9,51.9,939.2,538,0.31,0.0
30/03/25,15:50:46,27.7,41.6,939.1,535,0.31,0.0
30/03/25,15:55:46,27.6,49.2,939.0,531,0.31,0.0
30/03/25,16:00:46,27.9,51.0,939.1,539,0.31,0.0
30/03/25,16:05:46,28.0,44.2,939.2,539,0.31,0.0
30/03/25,16:10:46,27.5,46.6,939.1,538,0.31,0.0
30/03/25,16:15:46,28.1,52.6,939.2,546,0.31,0.0
30/03/25,16:20:46,27.6,42.4,939.1,541,0.31,0.0
30/03/25,16:25:46,27.6,45.8,939.1,534,0.31,0.0
30/03/25,16:30:46,28.1,51.3,939.2,535,0.31,0.0
30/03/25,16:35:46,27.7,41.8,939.1,527,0.31,0.0
30/03/25,16:40:46,27.6,46.3,939.2,537,0.31,0.0
30/03/25,16:45:46,28.1,50.2,939.1,531,0.31,0.0
30/03/25,16:50:46,28.0,47.3,939.2,529,0.31,0.0
30/03/25,16:55:46,27.3,40.7,939.2,531,0.31,0.0
30/03/25,17:00:46,28.1,52.3,939.3,534,0.31,0.0
30/03/25,17:05:46,27.5,40.3,939.2,538,0.31,0.0
30/03/25,17:10:46,27.3,45.4,939.2,533,0.31,0.0
30/03/25,17:15:46,27.8,52.4,939.2,538,0.31,0.0
30/03/25,17:20:46,27.9,48.1,939.2,535,0.31,0.0
30/03/25,17:25:46,27.7,48.8,939.2,538,0.31,0.0
30/03/25,17:30:46,28.0,53.0,939.1,530,0.31,0.0
30/03/25,17:35:46,27.9,44.9,939.2,534,0.31,0.0
30/03/25,17:40:46,28.1,49.9,939.2,539,0.31,0.0
30/03/25,17:45:46,28.4,52.2,939.1,536,0.31,0.0
30/03/25,17:50:46,27.9,43.1,939.3,534,0.30,0.0
30/03/25,17:55:46,28.1,49.4,939.4,541,0.31,0.0
30/03/25,18:00:46,28.4,51.3,939.5,544,0.30,0.0
30/03/25,18:05:46,28.2,43.1,939.6,538,0.30,0.0
30/03/25,18:10:46,28.2,50.8,939.7,539,0.30,0.0
30/03/25,18:15:46,28.7,50.1,939.8,534,0.30,0.0
30/03/25,18:20:46,28.3,43.0,939.8,545,0.30,0.0
30/03/25,18:25:46,28.4,48.4,939.9,545,0.30,0.0
30/03/25,18:30:46,28.7,50.1,940.1,546,0.30,0.0
30/03/25,18:35:46,28.2,42.3,940.1,545,0.30,0.0
30/03/25,18:40:45,28.4,49.3,940.1,546,0.30,0.0
30/03/25,18:45:45,28.8,45.7,940.1,543,0.30,0.0
30/03/25,18:50:45,28.2,47.0,940.2,541,0.30,0.0
30/03/25,18:55:45,28.5,50.1,940.2,546,0.31,0.0
30/03/25,19:00:45,28.4,42.5,940.3,544,0.30,0.0
30/03/25,19:05:45,28.3,49.5,940.3,545,0.30,0.0
30/03/25,19:10:45,28.2,43.5,940.3,542,0.30,0.0
30/03/25,19:15:45,28.2,48.5,940.4,542,0.30,0.0
30/03/25,19:20:45,28.5,45.8,940.5,548,0.30,0.0
30/03/25,19:25:45,28.0,42.8,940.4,543,0.30,0.0
30/03/25,19:30:45,28.5,49.9,940.5,544,0.30,0.0
30/03/25,19:35:45,27.9,42.9,940.5,542,0.30,0.0
30/03/25,19:40:45,28.1,49.2,940.6,545,0.31,0.0
30/03/25,19:45:45,28.5,49.5,940.6,551,0.30,0.0
30/03/25,19:50:45,28.0,42.8,940.7,548,0.30,0.0
30/03/25,19:55:45,28.1,50.7,940.7,555,0.31,0.0
30/03/25,20:00:45,26.8,54.4,940.7,545,0.30,0.0
30/03/25,20:05:45,25.6,50.4,940.7,561,0.31,0.0
30/03/25,20:10:45,25.2,57.2,940.7,565,0.31,0.0
30/03/25,20:15:45,24.7,62.7,940.8,565,0.31,0.0
30/03/25,20:20:45,24.9,63.4,940.9,563,0.31,0.0
30/03/25,20:25:45,24.6,63.8,940.9,569,0.31,0.0
30/03/25,20:30:45,24.7,63.3,941.0,568,0.31,0.0
30/03/25,20:35:45,24.3,64.5,941.1,570,0.31,0.0
30/03/25,20:40:45,24.6,63.2,941.1,568,0.31,0.0
30/03/25,20:45:45,24.4,62.9,941.1,568,0.31,0.0
30/03/25,20:50:45,24.6,62.0,941.2,565,0.31,0.0
30/03/25,20:55:45,24.4,62.1,941.1,571,0.31,0.0
30/03/25,21:00:45,24.6,61.5,941.1,568,0.31,0.0
30/03/25,21:05:45,24.4,61.9,941.2,575,0.31,0.0
30/03/25,21:10:45,24.6,61.2,941.2,562,0.31,0.0
30/03/25,21:15:45,24.4,61.5,941.2,567,0.31,0.0
30/03/25,21:20:45,24.6,60.8,941.2,570,0.31,0.0
30/03/25,21:25:45,24.4,60.8,941.2,573,0.31,0.0
30/03/25,21:30:45,24.6,60.1,941.3,572,0.31,0.0
30/03/25,21:35:45,24.5,60.4,941.3,575,0.31,0.0
30/03/25,21:40:44,24.7,59.9,941.3,566,0.31,0.0
30/03/25,21:45:44,24.5,60.6,941.4,576,0.31,0.0
30/03/25,21:50:44,24.6,59.9,941.3,572,0.31,0.0
30/03/25,21:55:44,24.5,60.2,941.3,572,0.31,0.0
30/03/25,22:00:44,24.7,59.5,941.3,572,0.31,0.0
30/03/25,22:05:44,24.5,60.1,941.3,571,0.31,0.0
30/03/25,22:10:44,24.7,59.4,941.4,571,0.31,0.0
30/03/25,22:15:44,24.4,60.2,941.5,573,0.31,0.0
30/03/25,22:20:44,24.6,59.6,941.5,575,0.31,0.0
30/03/25,22:25:44,24.5,60.0,941.4,577,0.31,0.0
30/03/25,22:30:44,24.7,59.4,941.5,579,0.31,0.0
30/03/25,22:35:44,24.5,59.7,941.6,580,0.31,0.0
30/03/25,22:40:44,24.7,58.4,941.6,578,0.31,0.0
30/03/25,22:45:44,24.5,59.2,941.6,584,0.31,0.0
30/03/25,22:50:44,24.7,58.8,941.7,577,0.31,0.0
30/03/25,22:55:44,24.4,59.8,941.6,584,0.31,0.0
30/03/25,23:00:44,24.6,59.1,941.6,583,0.31,0.0
30/03/25,23:05:44,24.5,59.5,941.6,577,0.31,0.0
30/03/25,23:10:44,24.6,59.1,941.6,581,0.31,0.0
30/03/25,23:15:44,24.5,59.7,941.5,582,0.31,0.0
30/03/25,23:20:44,24.7,59.1,941.5,580,0.31,0.0
30/03/25,23:25:44,24.5,59.5,941.5,584,0.31,0.0
30/03/25,23:30:44,24.7,58.6,941.6,582,0.31,0.0
30/03/25,23:35:44,24.5,59.3,941.6,583,0.31,0.0
30/03/25,23:40:44,24.7,58.9,941.6,584,0.31,0.0
30/03/25,23:45:44,24.5,59.6,941.6,578,0.31,0.0
30/03/25,23:50:44,24.7,58.3,941.5,575,0.31,0.0
30/03/25,23:55:44,24.5,58.9,941.6,589,0.31,0.0
