Data,hora,Temp,Umidade,Pressao,CO2,VPar,PAR
27/03/25,09:55:13,28.4,46.7,944.4,592,0.31,0.0
27/03/25,10:00:13,28.8,52.2,944.4,601,0.30,0.0
27/03/25,10:05:13,27.8,34.0,944.3,598,0.30,0.0
27/03/25,10:10:13,28.0,48.3,944.5,591,0.30,0.0
27/03/25,10:15:13,28.1,46.4,944.4,594,0.30,0.0
27/03/25,10:20:12,28.0,46.8,944.4,590,0.31,0.0
27/03/25,10:25:12,28.5,52.8,944.3,592,0.30,0.0
27/03/25,10:30:12,28.0,42.9,944.3,592,0.31,0.0
27/03/25,10:35:12,28.4,51.4,944.2,592,0.30,0.0
27/03/25,10:40:12,28.2,40.0,944.1,594,0.30,0.0
27/03/25,10:45:12,27.8,43.1,944.1,589,0.31,0.0
27/03/25,10:50:12,28.2,51.5,944.0,594,0.31,0.0
27/03/25,10:55:12,27.4,34.8,943.9,586,0.31,0.0
27/03/25,11:00:12,27.6,49.4,943.9,586,0.31,0.0
27/03/25,11:05:12,27.9,48.8,943.8,589,0.31,0.0
27/03/25,11:10:12,27.2,39.0,943.8,579,0.31,0.0
27/03/25,11:15:12,27.7,50.9,943.8,590,0.31,0.0
27/03/25,11:20:12,28.1,48.5,943.7,589,0.31,0.0
27/03/25,11:25:12,27.3,38.2,943.5,579,0.31,0.0
27/03/25,11:30:12,27.7,50.6,943.4,581,0.31,0.0
27/03/25,11:35:12,28.0,47.4,943.4,588,0.31,0.0
27/03/25,11:40:12,27.5,41.2,943.2,583,0.31,0.0
27/03/25,11:45:12,27.7,52.1,943.1,583,0.31,0.0
27/03/25,11:50:12,27.6,41.6,943.0,581,0.31,0.0
27/03/25,11:55:12,27.5,46.2,942.9,578,0.31,0.0
27/03/25,12:00:12,27.9,53.5,942.9,579,0.31,0.0
27/03/25,12:05:12,27.4,39.1,942.7,586,0.31,0.0
27/03/25,12:10:12,27.6,47.0,942.7,580,0.31,0.0
27/03/25,12:15:12,28.1,53.8,942.6,580,0.31,0.0
27/03/25,12:20:12,27.6,37.6,942.5,583,0.31,0.0
27/03/25,12:25:12,27.7,48.6,942.5,582,0.31,0.0
27/03/25,12:30:12,28.0,53.1,942.3,590,0.31,0.0
27/03/25,12:35:12,27.4,37.0,942.2,580,0.31,0.0
27/03/25,12:40:12,27.7,50.8,942.1,599,0.31,0.0
27/03/25,12:45:12,27.6,41.3,942.0,644,0.31,0.0
27/03/25,12:50:12,27.3,46.8,942.0,681,0.31,0.0
27/03/25,12:55:12,27.9,53.6,941.9,688,0.31,0.0
27/03/25,13:00:12,27.5,39.4,941.8,679,0.31,0.0
27/03/25,13:05:12,27.4,46.7,941.7,673,0.31,0.0
27/03/25,13:10:12,27.9,54.8,941.7,668,0.31,0.0
27/03/25,13:15:12,27.5,38.7,941.5,657,0.30,0.0
27/03/25,13:20:11,27.6,47.3,941.5,647,0.31,0.0
27/03/25,13:25:11,28.1,53.5,941.4,652,0.30,0.0
27/03/25,13:30:11,27.4,38.4,941.3,647,0.31,0.0
27/03/25,13:35:11,27.6,48.4,941.2,649,0.31,0.0
27/03/25,13:40:11,28.1,54.2,941.1,646,0.31,0.0
27/03/25,13:45:11,27.4,37.7,940.9,637,0.31,0.0
27/03/25,13:50:11,27.5,47.1,940.9,641,0.31,0.0
27/03/25,13:55:11,27.9,54.6,940.9,645,0.31,0.0
27/03/25,14:00:11,27.4,37.7,940.7,643,0.31,0.0
27/03/25,14:05:11,27.4,45.7,940.7,634,0.31,0.0
27/03/25,14:10:11,27.7,53.8,940.7,637,0.31,0.0
27/03/25,14:15:11,27.3,39.2,940.6,626,0.31,0.0
27/03/25,14:20:11,27.4,47.2,940.5,625,0.31,0.0
27/03/25,14:25:11,28.0,53.4,940.5,631,0.31,0.0
27/03/25,14:30:11,27.5,39.8,940.4,626,0.31,0.0
27/03/25,14:35:11,28.1,42.7,940.4,626,0.31,0.0
27/03/25,14:40:11,28.7,59.1,940.4,631,0.31,0.0
27/03/25,14:45:11,29.1,60.3,940.3,629,0.30,0.0
27/03/25,14:50:11,29.6,59.9,940.3,637,0.30,0.0
27/03/25,14:55:11,29.3,44.7,940.2,631,0.30,0.0
27/03/25,15:00:11,28.9,47.7,940.2,625,0.30,0.0
27/03/25,15:05:11,29.3,51.8,940.2,627,0.30,0.0
27/03/25,15:10:11,28.3,35.4,940.1,619,0.30,0.0
27/03/25,15:15:11,28.5,50.3,940.2,618,0.30,0.0
27/03/25,15:20:11,28.4,44.0,940.1,616,0.31,0.0
27/03/25,15:25:11,28.3,50.0,940.0,617,0.30,0.0
27/03/25,15:30:11,28.5,47.1,940.0,620,0.30,0.0
27/03/25,15:35:11,28.3,47.3,939.9,611,0.30,0.0
27/03/25,15:40:11,28.7,53.5,939.8,614,0.30,0.0
27/03/25,15:45:11,28.4,43.2,939.8,610,0.30,0.0
27/03/25,15:50:11,28.5,51.7,939.8,607,0.30,0.0
27/03/25,15:55:11,28.4,45.9,939.8,600,0.30,0.0
27/03/25,16:00:11,28.4,49.4,939.9,605,0.30,0.0
27/03/25,16:05:11,28.7,52.1,939.8,610,0.30,0.0
27/03/25,16:10:11,28.3,43.3,939.7,606,0.30,0.0
27/03/25,16:15:11,28.7,52.7,939.8,602,0.30,0.0
27/03/25,16:20:10,28.1,36.9,939.7,607,0.30,0.0
27/03/25,16:25:10,28.2,44.9,939.7,600,0.30,0.0
27/03/25,16:30:10,28.1,44.9,939.6,601,0.30,0.0
27/03/25,16:35:10,27.3,41.3,939.7,598,0.31,0.0
27/03/25,16:40:10,28.0,50.8,939.7,598,0.31,0.0
27/03/25,16:45:10,27.4,39.0,939.7,594,0.31,0.0
27/03/25,16:50:10,27.4,44.2,939.7,597,0.31,0.0
27/03/25,16:55:10,27.9,52.4,939.8,597,0.31,0.0
27/03/25,17:00:10,27.7,46.5,939.8,599,0.31,0.0
27/03/25,17:05:10,27.9,50.7,939.9,605,0.31,0.0
27/03/25,17:10:10,28.4,52.7,939.9,605,0.30,0.0
27/03/25,17:15:10,28.0,43.9,940.0,601,0.31,0.0
27/03/25,17:20:10,28.4,52.8,940.1,609,0.30,0.0
27/03/25,17:25:10,28.4,44.1,940.0,605,0.30,0.0
27/03/25,17:30:10,28.3,50.3,940.0,608,0.30,0.0
27/03/25,17:35:10,28.4,47.3,940.1,610,0.30,0.0
27/03/25,17:40:10,28.2,46.4,940.1,605,0.30,0.0
27/03/25,17:45:10,28.5,53.4,940.1,611,0.30,0.0
27/03/25,17:50:10,28.1,43.4,940.2,608,0.30,0.0
27/03/25,17:55:10,28.4,50.8,940.2,607,0.30,0.0
27/03/25,18:00:10,28.5,44.2,940.1,601,0.30,0.0
27/03/25,18:05:10,28.4,47.2,940.1,607,0.30,0.0
27/03/25,18:10:10,28.6,49.9,940.1,598,0.30,0.0
27/03/25,18:15:10,28.3,43.2,940.1,604,0.30,0.0
27/03/25,18:20:10,28.7,51.6,940.3,601,0.30,0.0
27/03/25,18:25:10,28.7,44.4,940.3,651,0.30,0.0
27/03/25,18:30:10,28.6,51.9,940.3,797,0.30,0.0
27/03/25,18:35:10,28.9,46.0,940.4,814,0.31,0.0
